	score
9606.ENSP00000290650	7.549471835891592e-06
9606.ENSP00000262094	7.544699325266373e-06
9606.ENSP00000216106	7.5407969782768744e-06
9606.ENSP00000312021	7.54050573201243e-06
9606.ENSP00000375748	7.54047950586268e-06
9606.ENSP00000348099	7.540263556867862e-06
9606.ENSP00000357175	7.53968552800757e-06
9606.ENSP00000247219	7.538831679462824e-06
9606.ENSP00000368824	7.535309517911462e-06
9606.ENSP00000321805	7.533545448178456e-06
9606.ENSP00000295666	7.531021824689935e-06
9606.ENSP00000276440	7.526608184081103e-06
9606.ENSP00000268053	7.525853549953083e-06
9606.ENSP00000244364	7.5214436720794455e-06
9606.ENSP00000227451	7.514438627323688e-06
9606.ENSP00000264712	7.512840751421839e-06
9606.ENSP00000223136	7.5050577485778035e-06
9606.ENSP00000218032	7.500402096120495e-06
9606.ENSP00000361642	7.498082820168418e-06
9606.ENSP00000242159	7.493341065549196e-06
9606.ENSP00000246194	7.4927589957385425e-06
9606.ENSP00000326813	7.48671682831222e-06
9606.ENSP00000263377	7.4830222687047925e-06
9606.ENSP00000294066	7.4658260519849844e-06
9606.ENSP00000332995	7.464735437881373e-06
9606.ENSP00000366748	7.464478149439148e-06
9606.ENSP00000265729	7.461184125278008e-06
9606.ENSP00000298130	7.460931782124714e-06
9606.ENSP00000352097	7.4609078699004855e-06
9606.ENSP00000315713	7.460711471406023e-06
9606.ENSP00000389951	7.460359936390791e-06
9606.ENSP00000349477	7.45832863840556e-06
9606.ENSP00000368924	7.452657411227512e-06
9606.ENSP00000371376	7.447364632187502e-06
9606.ENSP00000371221	7.4455785058815815e-06
9606.ENSP00000322396	7.440439291950148e-06
9606.ENSP00000254810	7.433863493020643e-06
9606.ENSP00000266744	7.433407272414792e-06
9606.ENSP00000331057	7.424564597746538e-06
9606.ENSP00000356189	7.423509717347683e-06
9606.ENSP00000354957	7.418721333802404e-06
9606.ENSP00000261332	7.417038552417488e-06
9606.ENSP00000300146	7.410870777707584e-06
9606.ENSP00000360329	7.409522393442075e-06
9606.ENSP00000265708	7.406497207068121e-06
9606.ENSP00000260442	7.40391834294732e-06
9606.ENSP00000361280	7.399104003002253e-06
9606.ENSP00000337354	7.3946150739283585e-06
9606.ENSP00000322956	7.3933745787483436e-06
9606.ENSP00000262551	7.393337025509601e-06
9606.ENSP00000364700	7.393174610887037e-06
9606.ENSP00000266719	7.393162067013547e-06
9606.ENSP00000388666	7.389151484262912e-06
9606.ENSP00000309953	7.386143758203641e-06
9606.ENSP00000259791	7.377822692170095e-06
9606.ENSP00000298510	7.3757752445480466e-06
9606.ENSP00000252455	7.373474242470139e-06
9606.ENSP00000363638	7.368192685627626e-06
9606.ENSP00000385746	7.36746661209493e-06
9606.ENSP00000261839	7.3666077878657205e-06
9606.ENSP00000232217	7.364300126093428e-06
9606.ENSP00000386029	7.360997488697257e-06
9606.ENSP00000412673	7.360997488697257e-06
9606.ENSP00000261835	7.360974839936566e-06
9606.ENSP00000261434	7.359523332261831e-06
9606.ENSP00000356563	7.359137597530461e-06
9606.ENSP00000225525	7.356025735397877e-06
9606.ENSP00000260191	7.354161890852976e-06
9606.ENSP00000378033	7.3532046992684e-06
9606.ENSP00000371929	7.352658001984109e-06
9606.ENSP00000216214	7.351811067265751e-06
9606.ENSP00000433343	7.351811067265751e-06
9606.ENSP00000351631	7.351811067265751e-06
9606.ENSP00000375236	7.351811067265751e-06
9606.ENSP00000416037	7.351811067265751e-06
9606.ENSP00000303070	7.351811067265751e-06
9606.ENSP00000268896	7.351811067265751e-06
9606.ENSP00000402584	7.351811067265751e-06
9606.ENSP00000222275	7.351811067265751e-06
9606.ENSP00000265753	7.351811067265751e-06
9606.ENSP00000398350	7.351811067265751e-06
9606.ENSP00000230048	7.351811067265751e-06
9606.ENSP00000297837	7.351811067265751e-06
9606.ENSP00000304586	7.351811067265751e-06
9606.ENSP00000299314	7.351811067265751e-06
9606.ENSP00000204679	7.351811067265751e-06
9606.ENSP00000313309	7.351811067265751e-06
9606.ENSP00000364749	7.351811067265751e-06
9606.ENSP00000386450	7.351811067265751e-06
9606.ENSP00000314441	7.351811067265751e-06
9606.ENSP00000245543	7.351811067265751e-06
9606.ENSP00000366902	7.351811067265751e-06
9606.ENSP00000291672	7.351811067265751e-06
9606.ENSP00000363506	7.351811067265751e-06
9606.ENSP00000354762	7.351811067265751e-06
9606.ENSP00000328671	7.351811067265751e-06
9606.ENSP00000396163	7.351811067265751e-06
9606.ENSP00000390020	7.351811067265751e-06
9606.ENSP00000346206	7.351811067265751e-06
9606.ENSP00000364016	7.351811067265751e-06
9606.ENSP00000264031	7.351811067265751e-06
9606.ENSP00000244930	7.351811067265751e-06
9606.ENSP00000363348	7.351811067265751e-06
9606.ENSP00000362171	7.351811067265751e-06
9606.ENSP00000410943	7.351811067265751e-06
9606.ENSP00000361189	7.351811067265751e-06
9606.ENSP00000354001	7.351811067265751e-06
9606.ENSP00000337926	7.351811067265751e-06
9606.ENSP00000271064	7.351811067265751e-06
9606.ENSP00000258975	7.351811067265751e-06
9606.ENSP00000219919	7.351811067265751e-06
9606.ENSP00000295694	7.351811067265751e-06
9606.ENSP00000311847	7.351811067265751e-06
9606.ENSP00000346599	7.351811067265751e-06
9606.ENSP00000216923	7.351811067265751e-06
9606.ENSP00000331944	7.351811067265751e-06
9606.ENSP00000263100	7.351811067265751e-06
9606.ENSP00000389026	7.351811067265751e-06
9606.ENSP00000253247	7.351811067265751e-06
9606.ENSP00000327179	7.351811067265751e-06
9606.ENSP00000335292	7.351811067265751e-06
9606.ENSP00000318884	7.351811067265751e-06
9606.ENSP00000387266	7.351811067265751e-06
9606.ENSP00000318716	7.351811067265751e-06
9606.ENSP00000331720	7.351811067265751e-06
9606.ENSP00000317980	7.351811067265751e-06
9606.ENSP00000438125	7.351811067265751e-06
9606.ENSP00000296694	7.351811067265751e-06
9606.ENSP00000294309	7.351811067265751e-06
9606.ENSP00000318916	7.351811067265751e-06
9606.ENSP00000351737	7.351811067265751e-06
9606.ENSP00000233047	7.351811067265751e-06
9606.ENSP00000227918	7.351811067265751e-06
9606.ENSP00000296327	7.351811067265751e-06
9606.ENSP00000325618	7.351811067265751e-06
9606.ENSP00000416829	7.351811067265751e-06
9606.ENSP00000261488	7.351811067265751e-06
9606.ENSP00000297988	7.351811067265751e-06
9606.ENSP00000329312	7.351811067265751e-06
9606.ENSP00000385361	7.351811067265751e-06
9606.ENSP00000328487	7.351811067265751e-06
9606.ENSP00000404220	7.351811067265751e-06
9606.ENSP00000337146	7.351811067265751e-06
9606.ENSP00000334314	7.351811067265751e-06
9606.ENSP00000272286	7.351811067265751e-06
9606.ENSP00000260645	7.351811067265751e-06
9606.ENSP00000244926	7.351811067265751e-06
9606.ENSP00000391664	7.351811067265751e-06
9606.ENSP00000402389	7.351811067265751e-06
9606.ENSP00000415481	7.351811067265751e-06
9606.ENSP00000440832	7.351811067265751e-06
9606.ENSP00000261340	7.351811067265751e-06
9606.ENSP00000438244	7.351811067265751e-06
9606.ENSP00000229402	7.351811067265751e-06
9606.ENSP00000323424	7.351811067265751e-06
9606.ENSP00000241527	7.351811067265751e-06
9606.ENSP00000419740	7.351811067265751e-06
9606.ENSP00000229829	7.351811067265751e-06
9606.ENSP00000347754	7.351735118900896e-06
9606.ENSP00000310568	7.351114251264429e-06
9606.ENSP00000394033	7.351114251264429e-06
9606.ENSP00000429084	7.350868264871841e-06
9606.ENSP00000322617	7.350343164071625e-06
9606.ENSP00000335511	7.350157160519152e-06
9606.ENSP00000309463	7.349662533204025e-06
9606.ENSP00000304593	7.348272492362316e-06
9606.ENSP00000343619	7.348057415117564e-06
9606.ENSP00000366307	7.347076260480686e-06
9606.ENSP00000342071	7.346247336331393e-06
9606.ENSP00000471569	7.333438224402761e-06
9606.ENSP00000257818	7.327896381439592e-06
9606.ENSP00000344822	7.325970886955474e-06
9606.ENSP00000330289	7.320724577358565e-06
9606.ENSP00000339952	7.314323403229594e-06
9606.ENSP00000234347	7.3075582827006066e-06
9606.ENSP00000286364	7.296255767531946e-06
9606.ENSP00000391447	7.294346962363288e-06
9606.ENSP00000413035	7.292633509518819e-06
9606.ENSP00000351813	7.292332570623557e-06
9606.ENSP00000276893	7.291216079168785e-06
9606.ENSP00000450337	7.2888021614225476e-06
9606.ENSP00000381240	7.288511283449057e-06
9606.ENSP00000362144	7.286565964459851e-06
9606.ENSP00000327467	7.285364237065336e-06
9606.ENSP00000378145	7.284365908981586e-06
9606.ENSP00000301295	7.283003161211189e-06
9606.ENSP00000250498	7.282301974984578e-06
9606.ENSP00000357452	7.280051775206285e-06
9606.ENSP00000218075	7.2787818550795445e-06
9606.ENSP00000274093	7.278622590002714e-06
9606.ENSP00000315925	7.274381438124167e-06
9606.ENSP00000460475	7.27270280882325e-06
9606.ENSP00000291554	7.27064640504735e-06
9606.ENSP00000228510	7.2706425117680235e-06
9606.ENSP00000226218	7.267061051697741e-06
9606.ENSP00000294008	7.264393487165034e-06
9606.ENSP00000250896	7.26015218812994e-06
9606.ENSP00000330694	7.254872480944254e-06
9606.ENSP00000356070	7.2529813756234465e-06
9606.ENSP00000361310	7.252518997921056e-06
9606.ENSP00000360597	7.249987569447284e-06
9606.ENSP00000362298	7.24863439406829e-06
9606.ENSP00000307208	7.245925118152298e-06
9606.ENSP00000373301	7.245681314133055e-06
9606.ENSP00000370800	7.2441108691440415e-06
9606.ENSP00000445920	7.2379138389664665e-06
9606.ENSP00000243611	7.237737859753195e-06
9606.ENSP00000217455	7.230457512780424e-06
9606.ENSP00000438455	7.229713954560884e-06
9606.ENSP00000242728	7.22692685177066e-06
9606.ENSP00000354623	7.224567797569337e-06
9606.ENSP00000242248	7.2233725168397645e-06
9606.ENSP00000264714	7.220608384882254e-06
9606.ENSP00000263245	7.220498184300905e-06
9606.ENSP00000368767	7.2141355642593834e-06
9606.ENSP00000267502	7.2104999780838465e-06
9606.ENSP00000314444	7.202911155127461e-06
9606.ENSP00000365397	7.201402727816453e-06
9606.ENSP00000305603	7.200270080271903e-06
9606.ENSP00000164305	7.19924508259998e-06
9606.ENSP00000388566	7.193810741507891e-06
9606.ENSP00000351602	7.190156364695103e-06
9606.ENSP00000244051	7.189602276662405e-06
9606.ENSP00000366347	7.1831436862350976e-06
9606.ENSP00000357727	7.177860754017859e-06
9606.ENSP00000406490	7.17574499023904e-06
9606.ENSP00000369218	7.17087353644607e-06
9606.ENSP00000340466	7.170261080372683e-06
9606.ENSP00000229922	7.1697763821228075e-06
9606.ENSP00000409555	7.169473491134437e-06
9606.ENSP00000325527	7.166329268140908e-06
9606.ENSP00000278070	7.1628839872722916e-06
9606.ENSP00000288078	7.159689518955553e-06
9606.ENSP00000360472	7.159237568075257e-06
9606.ENSP00000261182	7.153154897166451e-06
9606.ENSP00000262866	7.152038597072888e-06
9606.ENSP00000414202	7.148930442749806e-06
9606.ENSP00000357196	7.147254187400382e-06
9606.ENSP00000263413	7.141364014814391e-06
9606.ENSP00000240285	7.140870961911958e-06
9606.ENSP00000302227	7.1400316293085365e-06
9606.ENSP00000390722	7.135723162481995e-06
9606.ENSP00000263645	7.130852900508397e-06
9606.ENSP00000357306	7.125900232763323e-06
9606.ENSP00000291900	7.123127257991699e-06
9606.ENSP00000297044	7.121975728954252e-06
9606.ENSP00000333266	7.118583074642932e-06
9606.ENSP00000324101	7.115234420106615e-06
9606.ENSP00000265896	7.109449415794739e-06
9606.ENSP00000216465	7.109351477392941e-06
9606.ENSP00000259216	7.102952416417805e-06
9606.ENSP00000354610	7.100235466270781e-06
9606.ENSP00000359100	7.1001564225918515e-06
9606.ENSP00000225387	7.0887345823587226e-06
9606.ENSP00000291281	7.081561424894847e-06
9606.ENSP00000295959	7.079962794090015e-06
9606.ENSP00000323439	7.079936467384819e-06
9606.ENSP00000378578	7.063939511850267e-06
9606.ENSP00000264933	7.054128314318117e-06
9606.ENSP00000265112	7.048791425256073e-06
9606.ENSP00000250416	7.040042574824008e-06
9606.ENSP00000336552	7.033895741099214e-06
9606.ENSP00000332737	7.029466281478835e-06
9606.ENSP00000354580	7.024256457822828e-06
9606.ENSP00000340017	7.0216358620465035e-06
9606.ENSP00000347596	7.018703781787174e-06
9606.ENSP00000376684	7.016403068884715e-06
9606.ENSP00000359506	7.014327029298819e-06
9606.ENSP00000343505	7.0137172041914045e-06
9606.ENSP00000376921	7.008073272409537e-06
9606.ENSP00000345144	6.996615396649511e-06
9606.ENSP00000357721	6.99498417428652e-06
9606.ENSP00000378957	6.992392673486575e-06
9606.ENSP00000350844	6.991869907819681e-06
9606.ENSP00000354032	6.9918115556592206e-06
9606.ENSP00000338814	6.985183117139167e-06
9606.ENSP00000244040	6.982237426113584e-06
9606.ENSP00000282141	6.9820402439929045e-06
9606.ENSP00000310726	6.979241997885103e-06
9606.ENSP00000297435	6.97383933204535e-06
9606.ENSP00000328359	6.97380739880916e-06
9606.ENSP00000297436	6.9736473161137215e-06
9606.ENSP00000413697	6.973264071987646e-06
9606.ENSP00000464814	6.9656782887309124e-06
9606.ENSP00000381273	6.962323220593565e-06
9606.ENSP00000335029	6.960617292596137e-06
9606.ENSP00000216075	6.9586147459839696e-06
9606.ENSP00000368538	6.957829269323205e-06
9606.ENSP00000301691	6.948074070149074e-06
9606.ENSP00000295709	6.945465228954296e-06
9606.ENSP00000267085	6.941589656920721e-06
9606.ENSP00000216267	6.931911252279735e-06
9606.ENSP00000321674	6.930812094219919e-06
9606.ENSP00000347408	6.926706001824064e-06
9606.ENSP00000035307	6.922313748228252e-06
9606.ENSP00000070846	6.914421869616975e-06
9606.ENSP00000304854	6.911728740739463e-06
9606.ENSP00000353863	6.909795927339766e-06
9606.ENSP00000319977	6.897367972602451e-06
9606.ENSP00000338349	6.889665928368289e-06
9606.ENSP00000420211	6.888170606848592e-06
9606.ENSP00000371811	6.885702678868728e-06
9606.ENSP00000265028	6.8807609731517e-06
9606.ENSP00000261776	6.879702430063771e-06
9606.ENSP00000295886	6.87824647945482e-06
9606.ENSP00000348455	6.872982510930524e-06
9606.ENSP00000308944	6.872309652352933e-06
9606.ENSP00000377492	6.86890304723212e-06
9606.ENSP00000302599	6.866214849066686e-06
9606.ENSP00000365891	6.864073742781441e-06
9606.ENSP00000261024	6.863555556140527e-06
9606.ENSP00000339529	6.861412485069349e-06
9606.ENSP00000367705	6.860360971939673e-06
9606.ENSP00000353679	6.857440658371086e-06
9606.ENSP00000216639	6.8519960206617845e-06
9606.ENSP00000225567	6.840905737985506e-06
9606.ENSP00000217169	6.8390382713949246e-06
9606.ENSP00000262265	6.8388294929211775e-06
9606.ENSP00000472847	6.832389646734122e-06
9606.ENSP00000228850	6.832174152383399e-06
9606.ENSP00000336733	6.828270809627828e-06
9606.ENSP00000379658	6.828032958046635e-06
9606.ENSP00000384573	6.8266735613500155e-06
9606.ENSP00000354415	6.826523378443364e-06
9606.ENSP00000296257	6.825941969700818e-06
9606.ENSP00000339382	6.820137486833488e-06
9606.ENSP00000290974	6.813282565449805e-06
9606.ENSP00000323856	6.8098523514637025e-06
9606.ENSP00000352956	6.8090511066581125e-06
9606.ENSP00000382779	6.8073198821684706e-06
9606.ENSP00000357880	6.798663063230932e-06
9606.ENSP00000270776	6.782741634380299e-06
9606.ENSP00000373340	6.7801644895352e-06
9606.ENSP00000356591	6.780051148855387e-06
9606.ENSP00000235835	6.775099132339119e-06
9606.ENSP00000365588	6.773797704650402e-06
9606.ENSP00000267540	6.770415784208436e-06
9606.ENSP00000355077	6.758884193219141e-06
9606.ENSP00000258796	6.758872066828655e-06
9606.ENSP00000435289	6.756186836156534e-06
9606.ENSP00000376472	6.747458497618373e-06
9606.ENSP00000358708	6.7473312645759516e-06
9606.ENSP00000295770	6.745496548568163e-06
9606.ENSP00000295926	6.741461356182391e-06
9606.ENSP00000299964	6.736526305226201e-06
9606.ENSP00000283109	6.71247631202385e-06
9606.ENSP00000397351	6.711467962868018e-06
9606.ENSP00000351284	6.710559155388947e-06
9606.ENSP00000264436	6.701884874251653e-06
9606.ENSP00000160262	6.699875622643782e-06
9606.ENSP00000262374	6.696248143025467e-06
9606.ENSP00000217740	6.69616871797473e-06
9606.ENSP00000260385	6.695563993567386e-06
9606.ENSP00000239940	6.69525528274132e-06
9606.ENSP00000362979	6.694880086025033e-06
9606.ENSP00000005226	6.690326433684479e-06
9606.ENSP00000355884	6.689035668104436e-06
9606.ENSP00000273968	6.6881051271158115e-06
9606.ENSP00000338788	6.684764005518945e-06
9606.ENSP00000250101	6.681592168194552e-06
9606.ENSP00000373713	6.676775765143018e-06
9606.ENSP00000314709	6.676341828931806e-06
9606.ENSP00000317891	6.675879314608456e-06
9606.ENSP00000306223	6.674374699846065e-06
9606.ENSP00000359024	6.667126030526842e-06
9606.ENSP00000416892	6.665787702769586e-06
9606.ENSP00000192788	6.665717856211771e-06
9606.ENSP00000343392	6.662473876124889e-06
9606.ENSP00000455561	6.661701968567387e-06
9606.ENSP00000240316	6.659739556028631e-06
9606.ENSP00000338130	6.652894003559726e-06
9606.ENSP00000295408	6.652648282929811e-06
9606.ENSP00000268679	6.650830461656249e-06
9606.ENSP00000413493	6.648597868698163e-06
9606.ENSP00000252519	6.64834331147221e-06
9606.ENSP00000292596	6.647298073771188e-06
9606.ENSP00000264428	6.643081434791041e-06
9606.ENSP00000318176	6.642635521459645e-06
9606.ENSP00000343190	6.634780679637871e-06
9606.ENSP00000349723	6.6330994931536355e-06
9606.ENSP00000328773	6.627818338530723e-06
9606.ENSP00000247271	6.623284543410522e-06
9606.ENSP00000261574	6.620985205199156e-06
9606.ENSP00000233838	6.6090588170580395e-06
9606.ENSP00000335044	6.605934189815848e-06
9606.ENSP00000333926	6.599804344066742e-06
9606.ENSP00000384651	6.593809658271578e-06
9606.ENSP00000296003	6.593800853526187e-06
9606.ENSP00000354855	6.591854049101263e-06
9606.ENSP00000317128	6.589622871747095e-06
9606.ENSP00000366800	6.581450070548222e-06
9606.ENSP00000356231	6.575721743786281e-06
9606.ENSP00000329890	6.574938346777465e-06
9606.ENSP00000290429	6.574389135944524e-06
9606.ENSP00000275015	6.566699116666927e-06
9606.ENSP00000297439	6.558713017942323e-06
9606.ENSP00000354487	6.555547621478495e-06
9606.ENSP00000349595	6.555403281613511e-06
9606.ENSP00000368684	6.5519481585490615e-06
9606.ENSP00000301281	6.5512158405382665e-06
9606.ENSP00000350896	6.547490244237414e-06
9606.ENSP00000357341	6.5427276840819844e-06
9606.ENSP00000339399	6.5396373599719175e-06
9606.ENSP00000373684	6.53732440986827e-06
9606.ENSP00000353660	6.5359455049391786e-06
9606.ENSP00000305288	6.529126651202401e-06
9606.ENSP00000225609	6.524238606485539e-06
9606.ENSP00000318852	6.524029448945849e-06
9606.ENSP00000345719	6.5226859756853884e-06
9606.ENSP00000355599	6.518208204829207e-06
9606.ENSP00000081029	6.5149756675454505e-06
9606.ENSP00000254605	6.512581708399786e-06
9606.ENSP00000354376	6.510714838966277e-06
9606.ENSP00000385551	6.506120695677368e-06
9606.ENSP00000341524	6.501933102757006e-06
9606.ENSP00000370373	6.5015023702234204e-06
9606.ENSP00000356134	6.500965691718247e-06
9606.ENSP00000355471	6.500600020705226e-06
9606.ENSP00000249822	6.497870067356269e-06
9606.ENSP00000266987	6.488428523451426e-06
9606.ENSP00000317027	6.4851074060650555e-06
9606.ENSP00000376432	6.483676236631956e-06
9606.ENSP00000171214	6.47716149493272e-06
9606.ENSP00000367013	6.472717042749722e-06
9606.ENSP00000377401	6.4668824262294945e-06
9606.ENSP00000371554	6.464904032834563e-06
9606.ENSP00000337393	6.463737285321504e-06
9606.ENSP00000252037	6.459278053840304e-06
9606.ENSP00000376800	6.453977826793213e-06
9606.ENSP00000220966	6.453600284546844e-06
9606.ENSP00000259633	6.453347305876956e-06
9606.ENSP00000312042	6.450409964993697e-06
9606.ENSP00000358092	6.449027126854739e-06
9606.ENSP00000363768	6.448159536644566e-06
9606.ENSP00000301729	6.446199396581758e-06
9606.ENSP00000376123	6.445679866757438e-06
9606.ENSP00000361512	6.4425390252845465e-06
9606.ENSP00000350352	6.431942635832797e-06
9606.ENSP00000398736	6.4278276716478716e-06
9606.ENSP00000355146	6.423989320404395e-06
9606.ENSP00000352272	6.413455278846813e-06
9606.ENSP00000230124	6.412108959577533e-06
9606.ENSP00000396976	6.410495839327624e-06
9606.ENSP00000365858	6.401666783376458e-06
9606.ENSP00000263274	6.400304132553647e-06
9606.ENSP00000234160	6.391827296395306e-06
9606.ENSP00000258098	6.362790532511916e-06
9606.ENSP00000310696	6.362606303597961e-06
9606.ENSP00000244458	6.362255394644793e-06
9606.ENSP00000347314	6.361237545868918e-06
9606.ENSP00000299872	6.359862266552894e-06
9606.ENSP00000261584	6.3580975594519195e-06
9606.ENSP00000280904	6.354650713241982e-06
9606.ENSP00000301411	6.340541193657856e-06
9606.ENSP00000282412	6.339339173258293e-06
9606.ENSP00000341030	6.327024174127347e-06
9606.ENSP00000265857	6.324803351175263e-06
9606.ENSP00000286835	6.3215543517908305e-06
9606.ENSP00000381657	6.3188968171681195e-06
9606.ENSP00000358323	6.313543545491198e-06
9606.ENSP00000353401	6.303769972814215e-06
9606.ENSP00000348108	6.299259950257473e-06
9606.ENSP00000313581	6.29568447602769e-06
9606.ENSP00000323511	6.291323361073041e-06
9606.ENSP00000262545	6.2903973749455225e-06
9606.ENSP00000313967	6.283926589988319e-06
9606.ENSP00000412733	6.2828876477498065e-06
9606.ENSP00000156626	6.2698728189057494e-06
9606.ENSP00000376652	6.268240559193683e-06
9606.ENSP00000332433	6.254399292135264e-06
9606.ENSP00000246912	6.253418046214029e-06
9606.ENSP00000369465	6.248401813453442e-06
9606.ENSP00000247153	6.23810669370307e-06
9606.ENSP00000370125	6.231570939296696e-06
9606.ENSP00000268097	6.2286036408025015e-06
9606.ENSP00000358770	6.223649495136369e-06
9606.ENSP00000382342	6.223288567292442e-06
9606.ENSP00000288774	6.222110437683378e-06
9606.ENSP00000240617	6.22195330235449e-06
9606.ENSP00000379156	6.221575754324219e-06
9606.ENSP00000303992	6.213808543676813e-06
9606.ENSP00000254584	6.2099986697405855e-06
9606.ENSP00000216479	6.2034173908747084e-06
9606.ENSP00000297029	6.1966354985761585e-06
9606.ENSP00000362139	6.196443934208921e-06
9606.ENSP00000367608	6.1944514290886865e-06
9606.ENSP00000329002	6.193961274972556e-06
9606.ENSP00000278198	6.193942005796688e-06
9606.ENSP00000315931	6.190417229547123e-06
9606.ENSP00000239231	6.18631832399817e-06
9606.ENSP00000367727	6.185082098162299e-06
9606.ENSP00000345270	6.178399748265223e-06
9606.ENSP00000239882	6.1760739755966426e-06
9606.ENSP00000314499	6.1745466223551235e-06
9606.ENSP00000381206	6.1714105447619765e-06
9606.ENSP00000334801	6.171379073469444e-06
9606.ENSP00000316670	6.171342068254525e-06
9606.ENSP00000262593	6.170095041894025e-06
9606.ENSP00000301466	6.1692186197803774e-06
9606.ENSP00000286091	6.167343644480848e-06
9606.ENSP00000420714	6.16467880317832e-06
9606.ENSP00000258960	6.164188513811465e-06
9606.ENSP00000359022	6.163954186933839e-06
9606.ENSP00000263708	6.161807791255797e-06
9606.ENSP00000263273	6.158818494794558e-06
9606.ENSP00000166534	6.1574614005441675e-06
9606.ENSP00000315017	6.155337194191555e-06
9606.ENSP00000347427	6.1541070980411186e-06
9606.ENSP00000340210	6.15328343285865e-06
9606.ENSP00000394791	6.151914242519926e-06
9606.ENSP00000341280	6.147651782010651e-06
9606.ENSP00000252244	6.147621616855771e-06
9606.ENSP00000320965	6.147253649788714e-06
9606.ENSP00000245787	6.141482308082208e-06
9606.ENSP00000263212	6.140856102770932e-06
9606.ENSP00000301030	6.136545318413546e-06
9606.ENSP00000262305	6.132431596447917e-06
9606.ENSP00000167586	6.130861915632633e-06
9606.ENSP00000281382	6.125836973332519e-06
9606.ENSP00000386414	6.125195551708927e-06
9606.ENSP00000437142	6.120552029437698e-06
9606.ENSP00000380460	6.113095734186815e-06
9606.ENSP00000380702	6.103909356555716e-06
9606.ENSP00000283943	6.103357399176508e-06
9606.ENSP00000263686	6.100187419592021e-06
9606.ENSP00000353073	6.099376875843709e-06
9606.ENSP00000261908	6.098315701288986e-06
9606.ENSP00000313046	6.084118441444468e-06
9606.ENSP00000279242	6.072855170866571e-06
9606.ENSP00000304051	6.069977217396005e-06
9606.ENSP00000383178	6.0685143722794155e-06
9606.ENSP00000310891	6.067632433630845e-06
9606.ENSP00000363590	6.067503302784087e-06
9606.ENSP00000264072	6.063578904549991e-06
9606.ENSP00000228463	6.061674367698192e-06
9606.ENSP00000471505	6.058616214914491e-06
9606.ENSP00000282641	6.058603585251797e-06
9606.ENSP00000259371	6.054273819155693e-06
9606.ENSP00000265343	6.052322500932938e-06
9606.ENSP00000415436	6.049943070024248e-06
9606.ENSP00000396749	6.04973285339254e-06
9606.ENSP00000368818	6.049041769377887e-06
9606.ENSP00000325674	6.0451000620684525e-06
9606.ENSP00000252482	6.044660884664146e-06
9606.ENSP00000369409	6.044577768874838e-06
9606.ENSP00000332326	6.0445113397976645e-06
9606.ENSP00000361625	6.044360726065722e-06
9606.ENSP00000323780	6.0417726808261785e-06
9606.ENSP00000306894	6.036066853650566e-06
9606.ENSP00000263574	6.034929465655252e-06
9606.ENSP00000361502	6.031647519964129e-06
9606.ENSP00000350098	6.031400661930807e-06
9606.ENSP00000292616	6.030316698064565e-06
9606.ENSP00000275857	6.026101103720852e-06
9606.ENSP00000375921	6.023164800312375e-06
9606.ENSP00000380427	6.016061627130365e-06
9606.ENSP00000470087	6.01525898580574e-06
9606.ENSP00000301012	6.012252064219513e-06
9606.ENSP00000436049	6.004336718205389e-06
9606.ENSP00000368119	6.003480474675917e-06
9606.ENSP00000382659	5.999156972492222e-06
9606.ENSP00000385036	5.99800058442415e-06
9606.ENSP00000013125	5.997949133587419e-06
9606.ENSP00000363965	5.996090286831271e-06
9606.ENSP00000323065	5.9928658821934585e-06
9606.ENSP00000256001	5.992560956911534e-06
9606.ENSP00000343223	5.989008763123859e-06
9606.ENSP00000257749	5.986262224843412e-06
9606.ENSP00000255030	5.985109382847053e-06
9606.ENSP00000420195	5.983946757616219e-06
9606.ENSP00000346142	5.9821152270728424e-06
9606.ENSP00000261700	5.977735864480183e-06
9606.ENSP00000356037	5.970776233929608e-06
9606.ENSP00000311766	5.96570551624797e-06
9606.ENSP00000305995	5.955851606088355e-06
9606.ENSP00000320898	5.951390567878711e-06
9606.ENSP00000043402	5.944435811094504e-06
9606.ENSP00000240618	5.944134089578393e-06
9606.ENSP00000326022	5.936420476222035e-06
9606.ENSP00000308720	5.9361918165138136e-06
9606.ENSP00000305692	5.935558460468465e-06
9606.ENSP00000359305	5.933343233163095e-06
9606.ENSP00000265012	5.9332689118008536e-06
9606.ENSP00000296859	5.930872319554417e-06
9606.ENSP00000266087	5.930638581013798e-06
9606.ENSP00000337889	5.924094817791698e-06
9606.ENSP00000439918	5.92399621778593e-06
9606.ENSP00000282486	5.9239578905564175e-06
9606.ENSP00000225792	5.923590249572697e-06
9606.ENSP00000355470	5.919766754402138e-06
9606.ENSP00000262315	5.914493375319821e-06
9606.ENSP00000352144	5.911996324961311e-06
9606.ENSP00000415564	5.911292838611967e-06
9606.ENSP00000386444	5.906263320118812e-06
9606.ENSP00000247986	5.904770078072518e-06
9606.ENSP00000376306	5.901832244454579e-06
9606.ENSP00000266069	5.90092635031465e-06
9606.ENSP00000258886	5.899936223062643e-06
9606.ENSP00000329662	5.89681573395118e-06
9606.ENSP00000287020	5.8940176121237945e-06
9606.ENSP00000253083	5.893156258784949e-06
9606.ENSP00000262630	5.889826199097619e-06
9606.ENSP00000340742	5.8882442295565905e-06
9606.ENSP00000307705	5.886973579112891e-06
